 ElementName  ElementType      L          s         K1         K2       Angle  
                               m          m        1/m2       1/m3       rad   
-------------------------------------------------------------------------------
 DM2AG4B      DRIF          0.26226  754.538     0         0          0        
 PM1G4C28B    BPM           0        754.538     0         0          0        
 DBPM04       DRIF          0.08774  754.626     0         0          0        
 QM1G4C28B    QUAD          0.25     754.876     -0.803148  0          0        
 DM1EG4B      DRIF          0.109    754.985     0         0          0        
 CM1G4C28B    TRIMD         0.3      755.285     0         0          0        
 GEG4C28B     MARK          0        755.285     0         0          0        
 GSG5C28B     MARK          0        755.285     0         0          0        
 DM1DG5B1     DRIF          0.1      755.385     0         0          0        
 DPWG5B       DRIF          0.2      755.585     0         0          0        
 DM1CG5B1     DRIF          0.266    755.851     0         0          0        
 B1G5C28B     DIPOLE        2.62     758.471     0         0          0.10472  
 GEG5C28B     MARK          0        758.471     0         0          0        
 DL4BG6B      DRIF          0.2178   758.689     0         0          0        
 GSG6C28B     MARK          0        758.689     0         0          0        
 DL4AG6B      DRIF          0.3697   759.058     0         0          0        
 QL3G6C28B    QUAD          0.275    759.333     -1.48928  0          0        
 DBPM05       DRIF          0.07472  759.408     0         0          0        
 PL2G6C28B    BPM           0        759.408     0         0          0        
 DL3CG6B      DRIF          0.08778  759.496     0         0          0        
 SL3G6C28B    SEXT          0.2      759.696     0         -28.2618   0        
 DL3BG6B      DRIF          0.1575   759.853     0         0          0        
 CL2G6C28B    TRIMD         0.2      760.053     0         0          0        
 DL3AG6B      DRIF          0.2081   760.261     0         0          0        
 QL2G6C28B    QUAD          0.448    760.709     1.81307   0          0        
 DL2CG6B      DRIF          0.25     760.959     0         0          0        
 SL2G6C28B    SEXT          0.2      761.159     0         25.9682    0        
 DL2BG6B      DRIF          0.13125  761.291     0         0          0        
 CL1G6C28B    TRIMD         0.2      761.491     0         0          0        
 DL2AG6B      DRIF          0.13125  761.622     0         0          0        
 QL1G6C28B    QUAD          0.275    761.897     -1.56216  0          0        
 DL1AG6B      DRIF          0.0748   761.972     0         0          0        
 PL1G6C28B    BPM           0        761.972     0         0          0        
 DBPM06       DRIF          0.0877   762.059     0         0          0        
 SL1G6C28B    SEXT          0.2      762.259     0         -1.95754   0        
 GEG6C28B     MARK          0        762.259     0         0          0        
 GSG1C29A     MARK          0        762.259     0         0          0        
 DL0BG1A      DRIF          0.44652  762.706     0         0          0        
 FL1G1C29A    FTRIM         0.044    762.75      0         0          0        
 DFT2         DRIF          0.051    762.801     0         0          0        
 DLDK         DRIF          0.095    762.896     0         0          0        
 DL01G1C29A   DRIF          2.66348  765.559     0         0          0        
 DL05G1C29A   DRIF          2.79768  768.357     0         0          0        
 DLDK         DRIF          0.095    768.452     0         0          0        
 DFT2         DRIF          0.051    768.503     0         0          0        
 FL2G1C29A    FTRIM         0.044    768.547     0         0          0        
 DL0AG1A      DRIF          0.31232  768.859     0         0          0        
 GEG1C29A     MARK          0        768.859     0         0          0        
 GSG2C29A     MARK          0        768.859     0         0          0        
 SL1G2C29A    SEXT          0.2      769.059     0         -1.95754   0        
 DL1AG2A      DRIF          0.09     769.149     0         0          0        
 PL1G2C29A    BPM           0        769.149     0         0          0        
 DBPM07       DRIF          0.0725   769.222     0         0          0        
 QL1G2C29A    QUAD          0.275    769.497     -1.56216  0          0        
 DL2AG2A      DRIF          0.13125  769.628     0         0          0        
 CL1G2C29A    TRIMD         0.2      769.828     0         0          0        
 DL2BG2A      DRIF          0.13125  769.959     0         0          0        
 SL2G2C29A    SEXT          0.2      770.159     0         25.9682    0        
 DL2CG2A      DRIF          0.25     770.409     0         0          0        
 QL2G2C29A    QUAD          0.448    770.857     1.81307   0          0        
 DL3AG2A      DRIF          0.2081   771.066     0         0          0        
 CL2G2C29A    TRIMD         0.2      771.266     0         0          0        
 DL3BG2A      DRIF          0.1575   771.423     0         0          0        
 SL3G2C29A    SEXT          0.2      771.623     0         -28.2618   0        
 DL3CG2A      DRIF          0.09008  771.713     0         0          0        
 PL2G2C29A    BPM           0        771.713     0         0          0        
 DBPM08       DRIF          0.07242  771.786     0         0          0        
 QL3G2C29A    QUAD          0.275    772.061     -1.48928  0          0        
 DL4AG2A      DRIF          0.5692   772.63      0         0          0        
 GEG2C29A     MARK          0        772.63      0         0          0        
 DL4BG3A      DRIF          0.0183   772.648     0         0          0        
 GSG3C29A     MARK          0        772.648     0         0          0        
 B1G3C29A     DIPOLE        2.62     775.268     0         0          0.10472  
 GEG3C29A     MARK          0        775.268     0         0          0        
 GSG4C29A     MARK          0        775.268     0         0          0        
 DM1AG4A      DRIF          0.501    775.769     0         0          0        
 SQMHG4C29A   QUAD          0.1      775.869     0         0          0        
 CM1G4C29A    SQ_TRIM       0        775.869     0         0          0        
 SQMHG4C29A   QUAD          0.1      775.969     0         0          0        
 DM1BG4A      DRIF          0.274    776.243     0         0          0        
 QM1G4C29A    QUAD          0.25     776.493     -0.803148  0          0        
 DM2A2G4A     DRIF          0.2      776.693     0         0          0        
 SM1G4C29A    SEXT          0.2      776.893     0         -24.131    0        
 DFT1         DRIF          0.2332   777.126     0         0          0        
 FM1G4C29A    FTRIM         0.044    777.17      0         0          0        
 DM2B2G4A     DRIF          0.2924   777.463     0         0          0        
 PM1G4C29A    BPM           0        777.463     0         0          0        
 DBPM09       DRIF          0.0839   777.547     0         0          0        
 QM2G4C29A    QUAD          0.283    777.83      1.2223    0          0        
 DM2CG4A      DRIF          0.1835   778.013     0         0          0        
 SM2G4C29B    SEXT          0.25     778.263     0         28.7157    0        
 DM2CG4B      DRIF          0.1835   778.447     0         0          0        
 QM2G4C29B    QUAD          0.283    778.73      1.2223    0          0        
 DM2B2G4B     DRIF          0.5035   779.233     0         0          0        
 SM1G4C29B    SEXT          0.2      779.433     0         -26.0949   0        
 DM2A2G4B     DRIF          0.26226  779.695     0         0          0        
 PM1G4C29B    BPM           0        779.695     0         0          0        
 DBPM10       DRIF          0.08774  779.783     0         0          0        
